STATION,DATE,REPORT_TYPE,SOURCE,AWND,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupElevationUnit,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,CDSD,CLDD,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,REM,REPORT_TYPE2,SOURCE3,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,Sunrise,Sunset,WindEquipmentChangeDate
72278023183,06-08-2024 23:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,94,,,-0.15,1,41,29.91,,28.8,9.94,75,80,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08672278 12966 60810 10344 20194 39754 40130 51051 69901 90551 333 10433 20333 555 90706=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,06-08-2024 23:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,65,91,0,,,,42,29.9,FEW:02 110 SCT:04 140 BKN:07 200,28.78,10,73,160,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET16708/06/24 23:51:02 METAR KPHX 070651Z 16011KT 10SM FEW110 SCT140 BKN200 33/18 A2996 RMK AO2 SLP124 CONS LTGCGIC DSNT SE AND S-SW CB DSNT SE AND S-SW T03280183 404390328,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,06-08-2024 23:59,SOD  ,6,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,61,101,28,29.8,28.7,74,9.7,36,6.9,0,111,91,280,33,T,,,270,26,TS RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOD75824 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  WEATHER(CODE):378  24 HR MAX TEMP (F):11124 HR MIN TEMP (F): 91AVERAGE STATION PRESSURE:28.700 MINIMUM SEA LEVEL PRESSURE:29.71 TIME OF OCCURRENCE:1802 PEAK WIND SPEED (MPH): 33 PEAK WIND DIR (DEG):280 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 26FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 9.7 24 HR AVG TEMP (F):101DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS: 36 LATEST DAY MAX TEMP (0700-1900 LST):111 LATEST NIGHT MIN TEMP(1900-0800 LST):95 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00,SOD  ,6,,,,,,,,,,,,,,,,,,,,,,,,,545,1922,03-04-2007 00:00
72278023183,07-08-2024 00:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,65,90,0,,,,44,29.89,FEW:02 100 BKN:07 200,28.78,10,73,150,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET15408/07/24 00:51:02 METAR KPHX 070751Z 15013KT 10SM FEW100 BKN200 32/18 A2996 RMK AO2 SLP122 CONS LTGIC DSNT E-SE AND SW CB DSNT E-SE AND SW T03220183 (GEH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 01:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,67,87,0,,-0.03,3,51,29.95,SCT:04 100 SCT:04 120 BKN:07 140,28.83,10,73,160,40,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET19208/07/24 01:51:02 METAR KPHX 070851Z 16020G35KT 10SM SCT100 SCT120 BKN140 31/19 A3001 RMK AO2 PK WND 14035/0847 SLP141 CONS LTGIC DSNT E-SE AND S-SW CB DSNT E-SE AND S-SW T03060194 53011 (GEH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 02:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,87,,,-0.03,3,51,29.95,,28.83,9.94,73,160,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN07472278 32966 61620 10306 20194 39764 40141 53011 90851 333 91035 555 90709=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 02:09,FM-16,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,68,84,,VCTS:7 ||,,,59,,SCT:04 100 SCT:04 120 BKN:07 140,28.84,10,73,150,45,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET20508/07/24 02:09:02 SPECI KPHX 070909Z 15024G39KT 10SM VCTS SCT100 SCT120 BKN140 29/20 A3002 RMK AO2 PK WND 16039/0908 LTG DSNT SE-SW TSE03 CONS LTGIC DSNT E-SE AND S-SW CB DSNT E-SE AND S-SW T02890200 (GEH),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 02:24,FM-16,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,69,83,,,,,63,,SCT:04 100 SCT:04 120 BKN:07 140,28.82,10,73,170,38,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET18708/07/24 02:24:02 SPECI KPHX 070924Z 17019G33KT 10SM SCT100 SCT120 BKN140 28/21 A3000 RMK AO2 PK WND 16039/0908 TSE03 CONS LTGCGIC DSNT E-SE AND S-SW CB DSNT E-SE AND S-SW T02830206 (GEH),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 02:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,68,85,0,,,,57,29.95,SCT:04 100 SCT:04 120 BKN:07 140,28.84,10,73,200,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET19008/07/24 02:51:02 METAR KPHX 070951Z 20010G26KT 10SM SCT100 SCT120 BKN140 29/20 A3002 RMK AO2 PK WND 16039/0908 TSE03 SLP142 CONS LTGCGIC DSNT SE AND S-SW CB DSNT SE AND S-SW T02940200 (GEH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 03:13,FM-16,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,69,86,,,,,57,,SCT:04 100 SCT:04 120 BKN:07 140,28.83,10,74,210,29,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET17008/07/24 03:13:02 SPECI KPHX 071013Z 21016G25KT 10SM SCT100 SCT120 BKN140 30/21 A3001 RMK AO2 WSHFT 0953 CONS LTGCGIC DSNT SE AND S-SW CB DSNT SE AND S-SW T03000206 (GEH),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 03:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,66,85,0,,,,53,29.96,SCT:04 100 SCT:04 120 BKN:07 150,28.85,10,72,40,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET17608/07/24 03:51:02 METAR KPHX 071051Z 04004KT 10SM SCT100 SCT120 BKN150 29/19 A3003 RMK AO2 WSHFT 0953 SLP147 CONS LTGCGICCC DSNT SE AND S-SW CB DSNT SE AND S-SW T02940189 (GEH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 04:18,FM-16,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,66,83,,,,,57,,SCT:04 100 SCT:04 120 BKN:07 150,28.85,7,72,130,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET16808/07/24 04:18:02 SPECI KPHX 071118Z 13010KT 7SM SCT100 SCT120 BKN150 28/19 A3003 RMK AO2 WSHFT 1058 CONS LTGCGICCC DSNT SE AND S-SW CB DSNT SE AND S-SW T02830189 (GEH),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 04:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,65,82,0,,-0.02,3,56,29.97,FEW:02 100 SCT:04 130 BKN:07 190,28.86,10,71,130,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET17008/07/24 04:51:02 METAR KPHX 071151Z 13008KT 10SM FEW100 SCT130 BKN190 28/18 A3004 RMK AO2 WSHFT 1058 SLP149 OCNL LTGCG DSNT S CB DSNT S T02780183 10344 20278 53008 (GEH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 05:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,82,,,-0.02,3,56,29.97,,28.86,9.94,71,130,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072278 32966 61308 10278 20183 39774 40149 53008 91151 333 10439 20278 555 90712=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 05:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,65,82,0,,,,56,29.97,FEW:02 60 FEW:02 100 SCT:04 130,28.86,10,71,130,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12808/07/24 05:51:02 METAR KPHX 071251Z 13008KT 10SM FEW060 FEW100 SCT130 28/18 A3004 RMK AO2 SLP150 SHRA DSNT SE-S T02780183 (GEH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 06:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,65,82,0,,,,56,29.97,FEW:02 60 FEW:02 100 SCT:04 130,28.86,10,71,140,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13708/07/24 06:51:02 METAR KPHX 071351Z 14007KT 10SM FEW060 FEW100 SCT130 28/18 A3004 RMK AO2 SLP149 SHRA DSNT SE AND VIRGA S T02780183 (AR),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 07:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04,71,83,0,,-0.01,3,67,29.98,FEW:02 60 FEW:02 90 SCT:04 120,28.86,10,75,150,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13108/07/24 07:51:02 METAR KPHX 071451Z 15012KT 10SM FEW060 FEW090 SCT120 28/22 A3004 RMK AO2 SLP152 SHRA DSNT SE T02830217 53002 (AR),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 08:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,83,,,-0.01,3,67,29.98,57,28.86,9.94,75,150,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06472278 32766 61512 10283 20217 39774 40152 53002 91451 555 90715=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 08:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,68,87,0,,,,53,29.97,FEW:02 90 FEW:02 120 SCT:04 170,28.85,10,74,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11208/07/24 08:51:02 METAR KPHX 071551Z 16008KT 10SM FEW090 FEW120 SCT170 31/20 A3003 RMK AO2 SLP148 T03060200 (AR),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 09:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.02,66,91,0,,,,44,29.96,FEW:02 110 FEW:02 150 SCT:04 230,28.84,10,74,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11208/07/24 09:51:02 METAR KPHX 071651Z VRB03KT 10SM FEW110 FEW150 SCT230 33/19 A3002 RMK AO2 SLP144 T03280189 (AR),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 10:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,64,93,0,,0.04,6,38,29.94,FEW:02 110 FEW:02 150 SCT:04 230,28.82,10,73,VRB,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13008/07/24 10:51:02 METAR KPHX 071751Z VRB03KT 10SM FEW110 FEW150 SCT230 34/18 A3000 RMK AO2 SLP139 T03390178 10344 20272 56013 (AR),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 11:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,93,,,0.04,6,38,29.94,,28.82,9.94,73,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072278 32966 6//03 10339 20178 39761 40139 56013 91751 333 10344 20272 555 90718=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 11:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,63,95,0,,,,35,29.91,FEW:02 110 FEW:02 150 SCT:04 230,28.8,10,73,VRB,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11208/07/24 11:51:02 METAR KPHX 071851Z VRB05KT 10SM FEW110 FEW150 SCT230 35/17 A2998 RMK AO2 SLP130 T03500172 (AR),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 12:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,60,98,0,,,,28,29.88,FEW:02 110 FEW:02 150 SCT:04 180,28.77,10,73,VRB,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11208/07/24 12:51:02 METAR KPHX 071951Z VRB06KT 10SM FEW110 FEW150 SCT180 37/16 A2995 RMK AO2 SLP119 T03670156 (AR),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 13:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,61,99,0,,0.09,8,29,29.85,FEW:02 110 FEW:02 130 SCT:04 180,28.73,10,73,310,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11808/07/24 13:51:02 METAR KPHX 072051Z 31007KT 10SM FEW110 FEW130 SCT180 37/16 A2991 RMK AO2 SLP107 T03720161 58030 (AR),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 14:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,99,,,0.09,8,29,29.85,,28.74,9.94,73,310,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06472278 32966 43107 10372 20161 39731 40107 58030 92051 555 90721=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 14:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87,63,101,0,,,,29,29.8,FEW:02 90 FEW:02 130 SCT:04 250,28.69,10,75,260,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11508/07/24 14:51:02 METAR KPHX 072151Z 26005G17KT 10SM FEW090 FEW130 SCT250 38/17 A2987 RMK AO2 SLP092 T03830172 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 15:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,63,101,0,,,,29,29.78,FEW:02 90 SCT:04 180 SCT:04 210,28.68,10,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12508/07/24 15:51:02 METAR KPHX 072251Z      KT 10SM FEW090 SCT180 SCT210 38/17 A2985 RMK AO2 SLP086 CB DSNT E-SE T03830172 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 15:53,FM-16,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.85,63,102,,,,,28,,FEW:02 90 SCT:04 180 SCT:04 210,28.68,10,75,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11808/07/24 15:53:02 SPECI KPHX 072253Z 00000KT 10SM FEW090 SCT180 SCT210 39/17 A2985 RMK AO2 CB DSNT E-SE T03890172 (JH),FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 16:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83,61,102,0,,0.08,6,26,29.76,FEW:02 90 SCT:04 180 SCT:04 210,28.66,10,74,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET14008/07/24 16:51:02 METAR KPHX 072351Z 16009KT 10SM FEW090 SCT180 SCT210 39/16 A2983 RMK AO2 SLP078 CB DSNT N T03890161 10400 20333 56028 (JH),FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 17:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,102,,,0.08,6,26,29.76,,28.66,9.94,74,160,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072278 32966 61609 10389 20161 39705 40078 56028 92351 333 10400 20278 555 90800=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 17:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,62,102,0,,,,27,29.75,FEW:02 90 SCT:04 180 SCT:04 210,28.64,10,75,190,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12608/07/24 17:51:01 METAR KPHX 080051Z 19009KT 10SM FEW090 SCT180 SCT210 39/17 A2981 RMK AO2 SLP074 CB DSNT N-NE AND S T03890167,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 18:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.82,62,100,0,,,,29,29.75,FEW:02 90 SCT:04 180 SCT:04 210,28.65,10,74,190,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12008/07/24 18:51:01 METAR KPHX 080151Z 19009KT 10SM FEW090 SCT180 SCT210 38/17 A2982 RMK AO2 SLP075 CB DSNT SE-S T03780167,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 19:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.81,63,99,0,,0.01,6,31,29.75,FEW:02 90 SCT:04 180 SCT:04 210,28.64,10,74,180,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET15708/07/24 19:51:02 METAR KPHX 080251Z 18009KT 10SM FEW090 SCT180 SCT210 37/17 A2981 RMK AO2 SLP074 FRQ LTGCGIC DSNT NW CB DSNT NW SHRA DSNT NW T03720172 56003,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 20:00,FM-12,4,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,99,,,0.01,6,31,29.75,,28.64,9.94,74,180,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN06472278 32966 61809 10372 20172 39698 40074 56003 90251 555 90803=,FM-12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
72278023183,07-08-2024 20:51,FM-15,7,,N,0.5,mi,"TEMP, PRECIP",1107,,"MXMN, SRG",33.4442,-112.0247,CONTRACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.84,63,98,0,,,,32,29.77,FEW:02 110 SCT:04 180 BKN:07 210,28.66,10,74,200,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10708/07/24 20:51:02 METAR KPHX 080351Z 20006KT 10SM FEW110 SCT180 BKN210 37/17 A2984 RMK AO2 SLP082 T03670172,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,03-04-2007 00:00
